cluster,latitude,longitude,Cluster_Label
701,41.83284185,-87.665624176,701.0
702,41.795121901,-87.766254471,702.0
703,41.990427791,-87.748331787,703.0
704,41.840529595,-87.695055834,704.0
705,41.734588252,-87.671829033,705.0
706,41.789901826999994,-87.630376079,706.0
707,41.820368978,-87.684748473,707.0
708,41.943913442,-87.641012691,708.0
709,41.719292612,-87.597119554,709.0
710,41.821441875,-87.619925765,710.0
711,41.983030629,-87.882404127,711.0
712,41.839816207,-87.617516172,712.0
713,41.91930088,-87.75846002349999,713.0
714,41.751438761,-87.669526837,714.0
715,41.74403284,-87.543041387,715.0
716,41.698844415,-87.635339872,716.0
717,41.791368149,-87.603726428,717.0
718,41.712380699,-87.624867161,718.0
719,41.731971015,-87.639855547,719.0
720,41.763105491,-87.618417304,720.0
721,41.845382483,-87.617675862,721.0
722,41.793080427,-87.735721504,722.0
723,41.789614627,-87.691244483,723.0
724,41.7894231265,-87.701000574,724.0
725,41.8783461245,-87.709411174,725.0
726,41.974374848,-87.752065111,726.0
727,41.722385688,-87.581893417,727.0
728,41.711992824,-87.638110518,728.0
729,41.712296375,-87.605306501,729.0
730,41.823042962,-87.68057571,730.0
731,41.671853304,-87.635697425,731.0
732,41.978108446,-87.904122758,732.0
733,41.949343162000005,-87.67251204600001,733.0
734,41.931523960999996,-87.769632513,734.0
735,41.70732277,-87.530452423,735.0
736,41.972966678,-87.722043736,736.0
737,41.790068893,-87.642608768,737.0
738,41.680610986,-87.657831358,738.0
739,41.7619677845,-87.702743486,739.0
740,41.722421445,-87.604486948,740.0
741,41.823451239,-87.707765784,741.0
742,41.68239704849999,-87.6603178255,742.0
743,41.712841914500004,-87.6611284835,743.0
744,41.740760078,-87.739101959,744.0
745,41.792172243,-87.790321635,745.0
746,41.816229907,-87.606696758,746.0
747,41.798741929,-87.62580711,747.0
748,41.72582991,-87.561523881,748.0
749,41.788940779,-87.604954085,749.0
750,41.920208184,-87.798823101,750.0
751,41.917346904,-87.782802648,751.0
752,41.765534269,-87.60507347,752.0
753,41.797001234,-87.754638865,753.0
754,41.875452995,-87.6205940155,754.0
755,41.94532348,-87.739665593,755.0
756,41.744746086000006,-87.741206729,756.0
757,41.980435794,-87.886920464,757.0
758,41.72363784,-87.662732291,758.0
759,41.784223757,-87.6582642,759.0
760,41.959060125,-87.781870199,760.0
761,41.761641396,-87.604222886,761.0
762,41.809266324,-87.699128791,762.0
763,41.938432664,-87.776821406,763.0
764,41.708149253,-87.639223383,764.0
765,41.976241616500005,-87.7781645255,765.0
766,41.791160785,-87.579836586,766.0
767,41.734863382499995,-87.6144961965,767.0
768,41.790872026,-87.606143261,768.0
769,41.785473166,-87.741054095,769.0
770,41.843045691,-87.64028029900001,770.0
771,41.727972558,-87.650678982,771.0
772,41.775129883,-87.668978317,772.0
773,41.691363714,-87.713923451,773.0
774,41.734555326999995,-87.5768736945,774.0
775,41.730832862,-87.57071206,775.0
776,41.752748627,-87.741497836,776.0
777,41.949239279,-87.698107558,777.0
778,41.7226040415,-87.651759992,778.0
779,41.778020161,-87.795485984,779.0
780,41.836639352,-87.699919506,780.0
781,41.908265588,-87.625877455,781.0
782,41.712280544500004,-87.610249013,782.0
783,41.738691386,-87.6960957215,783.0
784,42.010413978,-87.661178143,784.0
785,41.822954703,-87.684858125,785.0
786,41.949517926,-87.797715476,786.0
787,41.6859534765,-87.66852914450001,787.0
788,41.721126364499995,-87.6678973545,788.0
789,41.835712655500004,-87.637693861,789.0
790,41.938343382,-87.820219161,790.0
791,41.969784471,-87.753510725,791.0
792,41.867346388,-87.632166244,792.0
793,41.873956822,-87.681952527,793.0
794,41.972137368,-87.76854526,794.0
795,41.679045717,-87.638331895,795.0
796,41.824480262,-87.640360088,796.0
797,41.890107571499996,-87.7019707595,797.0
798,41.952901742,-87.787411949,798.0
799,41.849069873,-87.623711271,799.0
800,41.720003999,-87.576511532,800.0
801,41.678519693,-87.662497935,801.0
802,41.75253477,-87.707358202,802.0
803,41.98561117,-87.831082925,803.0
804,41.97443857,-87.81119077,804.0
805,41.997133499,-87.8067892205,805.0
806,41.9766914635,-87.649995274,806.0
807,41.702151323,-87.669184412,807.0
808,41.75575526,-87.616646924,808.0
809,41.856430718,-87.732556325,809.0
810,41.7476520375,-87.6840081445,810.0
811,41.695281455,-87.642467755,811.0
812,41.982056768,-87.768361301,812.0
813,41.67344534,-87.635749987,813.0
814,41.773916563,-87.628396129,814.0
815,41.967896644,-87.7583680205,815.0
816,41.708029389,-87.569290282,816.0
817,41.7324899,-87.576822389,817.0
818,41.738838196,-87.594646641,818.0
819,41.717576581,-87.662894075,819.0
820,41.944975796,-87.740905265,820.0
821,41.838148963,-87.637741232,821.0
822,41.852686843,-87.638529552,822.0
823,41.7061400815,-87.538913889,823.0
824,41.691788999,-87.67971859,824.0
825,41.7999389835,-87.719678368,825.0
826,41.761762996,-87.705186955,826.0
827,41.697268729,-87.642533779,827.0
828,41.937680189,-87.642863524,828.0
829,41.7325076765,-87.596237986,829.0
830,42.001550868,-87.659409827,830.0
831,41.9473762815,-87.698055617,831.0
832,41.928130024,-87.780787561,832.0
833,41.6622486215,-87.646262311,833.0
834,41.673309758,-87.640557612,834.0
835,41.704025381,-87.681546553,835.0
836,41.985502009,-87.702877461,836.0
837,41.759861121,-87.601753948,837.0
838,41.699575628999995,-87.542560342,838.0
839,41.721491258,-87.594769737,839.0
840,41.964857476,-87.63902189,840.0
841,41.7893641455,-87.60140616550001,841.0
842,41.685720049,-87.535265324,842.0
843,41.866312328,-87.61012406,843.0
844,41.997973182,-87.676101777,844.0
845,41.717334211,-87.531658377,845.0
846,41.7025717405,-87.643920958,846.0
847,41.805277251,-87.73330305100001,847.0
848,41.974861952,-87.890372151,848.0
849,41.95699232,-87.6691702615,849.0
850,41.664592914,-87.63905866,850.0
851,41.653160521,-87.542822095,851.0
852,41.742991296,-87.632025815,852.0
853,41.96390163,-87.691207465,853.0
854,41.916852176,-87.805208406,854.0
855,41.938151196,-87.79693073,855.0
856,41.776898868,-87.679793478,856.0
857,41.898728332,-87.744306205,857.0
858,41.911367051,-87.626401638,858.0
859,41.778004097,-87.74050632149999,859.0
860,41.719916536,-87.578237259,860.0
861,41.909676677,-87.783357314,861.0
862,41.9742710915,-87.76116989650001,862.0
863,41.936397443,-87.680697233,863.0
864,41.776157302,-87.594551732,864.0
865,41.978568483000004,-87.77296819899999,865.0
866,41.735972951,-87.619349553,866.0
867,41.719279361,-87.595909112,867.0
868,41.961440295,-87.763231292,868.0
869,41.811314995,-87.740797114,869.0
870,41.7271143365,-87.5961161415,870.0
871,41.924416977,-87.654790678,871.0
872,41.865397377,-87.640660777,872.0
873,41.776836425,-87.75675592,873.0
874,41.794401913499996,-87.723195027,874.0
875,41.900874895,-87.739815236,875.0
876,41.798017159,-87.7159378755,876.0
877,41.68462139,-87.672147066,877.0
878,41.975569349,-87.763159635,878.0
879,41.9288269475,-87.663454872,879.0
880,41.683979269,-87.61491891,880.0
881,42.005581000999996,-87.67824199149999,881.0
882,41.75421275,-87.618217731,882.0
883,41.984622486,-87.836582104,883.0
884,41.73884437,-87.659501573,884.0
885,41.761152087,-87.634562206,885.0
886,41.964568201,-87.766162593,886.0
887,41.809136245,-87.721180955,887.0
888,41.967799902,-87.682890975,888.0
889,41.943151399499996,-87.68453369950001,889.0
890,41.970795125500004,-87.74414244350001,890.0
891,41.802175829,-87.690371086,891.0
892,41.859989233,-87.622370293,892.0
893,41.677454874,-87.615425111,893.0
894,41.747866798,-87.67186313650001,894.0
895,41.680481664,-87.540099953,895.0
896,41.917922658,-87.6676908095,896.0
897,41.7474819205,-87.6913318745,897.0
898,42.010369329,-87.6643559245,898.0
899,41.942073137,-87.827712032,899.0
900,41.7403707715,-87.6692561045,900.0
901,41.732057875,-87.637427729,901.0
902,41.7060032065,-87.714178443,902.0
903,41.760414595,-87.674637237,903.0
904,41.874133594,-87.6708071745,904.0
905,41.911188779,-87.64588168,905.0
906,41.703111864,-87.602672866,906.0
907,41.677488731,-87.664066205,907.0
908,41.796150799,-87.759559887,908.0
909,41.715045795,-87.534071211,909.0
910,41.880844056,-87.714555054,910.0
911,41.814496219,-87.723835049,911.0
912,41.924554255000004,-87.67782034199999,912.0
913,41.7440013935,-87.5452005315,913.0
914,41.749836143,-87.692612802,914.0
915,41.727485063,-87.55948675,915.0
916,41.834191149,-87.626488305,916.0
917,41.653083749,-87.55194424,917.0
918,41.938431169,-87.815854899,918.0
919,41.70548808,-87.540118241,919.0
920,41.714978575,-87.6558716255,920.0
921,41.8377979375,-87.7146120955,921.0
922,41.9336035005,-87.7784805295,922.0
923,41.950466217,-87.681644637,923.0
924,41.748734863,-87.591773761,924.0
925,41.691265085,-87.68728317899999,925.0
926,41.829450586,-87.606939648,926.0
927,41.892164276,-87.607702294,927.0
928,41.716708469,-87.552377442,928.0
929,41.998253342,-87.8089102065,929.0
930,41.706567182,-87.670131443,930.0
931,41.6939590625,-87.663628203,931.0
932,41.747882361,-87.64760186,932.0
933,41.879121968,-87.65315906,933.0
934,41.7473192145,-87.568600836,934.0
935,41.793144352,-87.728368301,935.0
936,41.814673753,-87.71139049,936.0
937,41.776289885500006,-87.7263619845,937.0
938,42.005557044,-87.65947786,938.0
939,41.715788316,-87.594584659,939.0
940,41.709573643,-87.6623399845,940.0
941,41.705887536,-87.720214826,941.0
942,41.702580134,-87.63545369,942.0
943,41.777896583,-87.593010636,943.0
944,41.988630807,-87.812829371,944.0
945,41.733015449,-87.568325317,945.0
946,41.698704775500005,-87.660717709,946.0
947,41.74108316,-87.6227322955,947.0
948,41.771276973,-87.730425206,948.0
949,41.762893039,-87.63338526,949.0
950,41.821536978,-87.621542622,950.0
951,41.7440913675,-87.6705627595,951.0
952,41.9755019805,-87.6989140525,952.0
953,41.795059807,-87.596533202,953.0
954,41.754960904,-87.722151064,954.0
955,41.700425037,-87.541344595,955.0
956,41.725715969,-87.664010567,956.0
957,41.6807807195,-87.652965314,957.0
958,41.88734414,-87.677428284,958.0
959,41.730832079,-87.576783224,959.0
960,41.783161213,-87.618927653,960.0
961,41.70497466,-87.61126116,961.0
962,41.670633685,-87.632354229,962.0
963,41.713353279,-87.653587393,963.0
964,41.792308143,-87.782996919,964.0
965,41.943249999,-87.742029664,965.0
966,41.836368211999996,-87.617103236,966.0
967,41.704735321,-87.612479652,967.0
968,41.854136136,-87.734588317,968.0
969,41.91692923,-87.641152922,969.0
970,41.916404211,-87.656099585,970.0
971,41.725661136,-87.575426478,971.0
972,41.668267507,-87.630750254,972.0
973,41.698798855,-87.65803285749999,973.0
974,41.722453222,-87.6554074945,974.0
975,41.9456537175,-87.8131381035,975.0
976,41.78015499,-87.586450869,976.0
977,41.908521646,-87.627575845,977.0
978,41.758174759,-87.549934016,978.0
979,41.765897663,-87.667486947,979.0
980,41.700846342,-87.634201561,980.0
981,41.976447642500005,-87.8366162165,981.0
982,41.797038232,-87.587282115,982.0
983,41.990159786,-87.726830225,983.0
984,41.691444293,-87.677499646,984.0
985,41.9968772005,-87.657643177,985.0
986,41.799392474,-87.616095602,986.0
987,41.9602300555,-87.786080959,987.0
988,41.924171149,-87.798380839,988.0
989,41.732458945,-87.624029041,989.0
990,41.698322254,-87.536489999,990.0
991,41.740914228,-87.690713698,991.0
992,41.820351503,-87.686029017,992.0
993,41.798935109,-87.599729431,993.0
994,41.748089247,-87.675475939,994.0
995,41.661923954,-87.640142287,995.0
996,41.920844986,-87.787806556,996.0
997,41.701141629000006,-87.617249556,997.0
998,41.852406269,-87.661173105,998.0
999,41.929028876,-87.674384528,999.0
1000,41.947960162,-87.745539926,1000.0
1001,41.935333755,-87.770030798,1001.0
1002,41.798786822500006,-87.67322617100001,1002.0
1003,41.867608211,-87.680298775,1003.0
1004,41.791486180999996,-87.6778727055,1004.0
1005,41.680418426,-87.662437948,1005.0
1006,41.902489449,-87.699493534,1006.0
1007,41.981794681,-87.774807362,1007.0
1008,41.9133067255,-87.78244042,1008.0
1009,41.760307363,-87.7024990275,1009.0
1010,41.919024647,-87.634668851,1010.0
1011,41.881854367,-87.724388981,1011.0
1012,41.853058663,-87.650190508,1012.0
1013,42.01390135,-87.666742046,1013.0
1014,41.772112025,-87.740891847,1014.0
1015,41.754137211,-87.623858532,1015.0
1016,41.977738199,-87.68736689,1016.0
1017,41.7551975365,-87.668417853,1017.0
1018,41.926174232,-87.805109463,1018.0
1019,41.774174671,-87.623961874,1019.0
1020,41.9098776675,-87.786660456,1020.0
1021,41.9226755735,-87.7781118205,1021.0
1022,41.800886366499995,-87.633166402,1022.0
1023,41.710132428,-87.629589074,1023.0
1024,41.703076873499995,-87.6136534275,1024.0
1025,41.868320531,-87.765200374,1025.0
1026,41.815233481,-87.6842233025,1026.0
1027,41.9490132405,-87.707881566,1027.0
1028,41.785519673,-87.738567526,1028.0
1029,42.010060309,-87.684605927,1029.0
1030,41.928235818,-87.682084152,1030.0
1031,41.865573795,-87.765856246,1031.0
1032,41.848105118,-87.698965922,1032.0
1033,41.81670218,-87.694462345,1033.0
1034,41.796308573,-87.715888697,1034.0
1035,41.981015746,-87.842123304,1035.0
1036,41.8258154075,-87.67543125099999,1036.0
1037,41.935211297,-87.8078705095,1037.0
1038,41.978459931,-87.910611317,1038.0
1039,41.976567361,-87.791494041,1039.0
1040,41.8128662905,-87.696799902,1040.0
1041,41.664294511,-87.641455374,1041.0
1042,36.619446395,-91.686565684,1042.0
1043,41.682401712,-87.6517958645,1043.0
1044,41.957272155,-87.786727272,1044.0
1045,41.770513211,-87.734745484,1045.0
1046,41.684341821000004,-87.667009752,1046.0
1047,41.9935702695,-87.6789544455,1047.0
1048,41.777308348,-87.625247179,1048.0
1049,41.876108306,-87.684860827,1049.0
1050,41.9274320445,-87.67062326199999,1050.0
1051,41.698951029499995,-87.6341427525,1051.0
1052,41.752819348,-87.703690446,1052.0
1053,41.784135088,-87.669182357,1053.0
1054,41.852750046,-87.640815604,1054.0
1055,41.709858601,-87.65570479,1055.0
1056,41.689814753,-87.633852381,1056.0
1057,41.673672547,-87.6273410955,1057.0
1058,41.79957139,-87.617722474,1058.0
1059,41.732798534,-87.591373207,1059.0
1060,41.878461543,-87.7722454295,1060.0
1061,41.784754925,-87.588143196,1061.0
1062,41.778015745,-87.598061446,1062.0
1063,41.728442054,-87.623267273,1063.0
1064,41.903561493,-87.653509519,1064.0
1065,41.7466137085,-87.624412342,1065.0
1066,41.725532537,-87.5594339,1066.0
1067,41.845345061,-87.620469523,1067.0
1068,41.7163818345,-87.561097039,1068.0
1069,41.728317396,-87.545212043,1069.0
1070,41.678237739,-87.68073427,1070.0
1071,41.82467357,-87.626413225,1071.0
1072,41.8035355705,-87.7259104285,1072.0
1073,41.710298393,-87.613840781,1073.0
1074,41.945248336,-87.818027213,1074.0
1075,41.818631273,-87.640929218,1075.0
1076,41.68245001,-87.657884738,1076.0
1077,41.878766117,-87.620724284,1077.0
1078,41.6867657925,-87.607084227,1078.0
1079,41.730452179,-87.63738278,1079.0
1080,41.8127545575,-87.601760206,1080.0
1081,41.945689352,-87.784730914,1081.0
1082,41.823411332,-87.710141452,1082.0
1083,41.74693629,-87.594166231,1083.0
1084,41.726669553,-87.617458505,1084.0
1085,41.666354717000004,-87.630693296,1085.0
1086,41.807101267,-87.586402447,1086.0
1087,41.780031104,-87.625377411,1087.0
1088,41.783354596,-87.59312091000001,1088.0
1089,41.691314623,-87.717043381,1089.0
1090,41.955682921,-87.648044165,1090.0
1091,41.691694625,-87.690231297,1091.0
1092,41.818127186,-87.637412561,1092.0
1093,41.834943319,-87.680304352,1093.0
1094,41.842635369,-87.642749059,1094.0
1095,41.737130835,-87.65094225050001,1095.0
1096,41.926278974,-87.742647196,1096.0
1097,41.796792487000005,-87.67073682750001,1097.0
1098,41.71359251,-87.64422155049999,1098.0
1099,41.8624245865,-87.685923406,1099.0
1100,41.7523885635,-87.6113251225,1100.0
1101,41.736541636,-87.717407888,1101.0
1102,41.975942042,-87.882329097,1102.0
1103,41.709339447,-87.565736078,1103.0
1104,41.817686987,-87.624684762,1104.0
1105,41.711591227,-87.634309807,1105.0
1106,41.715041144500006,-87.6721849745,1106.0
1107,41.72959954,-87.639806857,1107.0
1108,41.8844186,-87.644909902,1108.0
1109,41.885956235,-87.733902318,1109.0
1110,41.887170135000005,-87.680272221,1110.0
1111,42.002454948,-87.6814842935,1111.0
1112,41.747161712,-87.731556033,1112.0
1113,41.8596341745,-87.73722383,1113.0
1114,41.842113478,-87.701289989,1114.0
1115,41.70100389,-87.61965158,1115.0
1116,41.737694703,-87.61293610000001,1116.0
1117,41.772908117,-87.578935801,1117.0
1118,41.703021377,-87.614863897,1118.0
1119,41.983553381,-87.713773382,1119.0
1120,41.7985600315,-87.6963790815,1120.0
1121,41.734594629,-87.579304809,1121.0
1122,41.73910936,-87.721605781,1122.0
1123,41.755635034,-87.732393134,1123.0
1124,41.791008414,-87.594623828,1124.0
1125,41.966965678,-87.745275519,1125.0
1126,41.941522892,-87.743965507,1126.0
1127,41.729106911,-87.56770535,1127.0
1128,41.739790869,-87.700579506,1128.0
1129,41.728336853,-87.610963712,1129.0
1130,41.69038421,-87.65521687750001,1130.0
1131,41.793961287,-87.757448181,1131.0
1132,42.0001154065,-87.8120564645,1132.0
1133,41.675412237,-87.626190067,1133.0
1134,41.715256909,-87.53286211,1134.0
1135,41.7307551675,-87.583891855,1135.0
1136,41.919054919,-87.776769865,1136.0
1137,41.747000588,-87.590518478,1137.0
1138,41.673566097,-87.632143653,1138.0
1139,41.990089169499996,-87.73249863449999,1139.0
1140,41.693081279,-87.657795467,1140.0
1141,41.736992655,-87.664311631,1141.0
1142,41.791856247,-87.632927233,1142.0
1143,41.74212817,-87.545420593,1143.0
1144,41.98931757,-87.694498035,1144.0
1145,41.828096291,-87.676429564,1145.0
1146,41.744352597,-87.647503839,1146.0
1147,41.842695834,-87.61722727,1147.0
1148,41.773120341,-87.566637641,1148.0
1149,41.6682268315,-87.634371079,1149.0
1150,41.7128602,-87.592464611,1150.0
1151,41.781376766,-87.727729434,1151.0
1152,41.7265374375,-87.626372768,1152.0
1153,41.981313322,-87.882548649,1153.0
1154,41.707466768,-87.540123173,1154.0
1155,41.965720818,-87.836684841,1155.0
1156,41.960937797,-87.741939151,1156.0
1157,41.744950693,-87.720104821,1157.0
1158,41.867079272,-87.651033178,1158.0
1159,41.6968097105,-87.54378398,1159.0
1160,41.748556743,-87.62131316,1160.0
1161,41.966491912500004,-87.781969063,1161.0
1162,41.737709433000006,-87.7151303805,1162.0
1163,41.861515673,-87.737269081,1163.0
1164,41.673504751,-87.629738893,1164.0
1165,41.7276922485,-87.582379257,1165.0
1166,41.983774916,-87.76953412149999,1166.0
1167,41.886370445,-87.709795841,1167.0
1168,41.991919971,-87.781805467,1168.0
1169,41.730016395,-87.618696174,1169.0
1170,41.728261805,-87.619152285,1170.0
1171,41.654766107,-87.544722501,1171.0
1172,41.945913721,-87.825666756,1172.0
1173,42.003775948,-87.699805605,1173.0
1174,41.755674210500004,-87.675031983,1174.0
1175,41.828483745,-87.621708079,1175.0
1176,41.732732764,-87.581629498,1176.0
1177,41.825775084499995,-87.600572282,1177.0
1178,41.794347528,-87.598146183,1178.0
1179,41.749233993,-87.5637632665,1179.0
1180,41.9716045295,-87.771511449,1180.0
1181,41.714814163,-87.5699516965,1181.0
1182,41.827681913,-87.665496311,1182.0
1183,41.969445507,-87.744552406,1183.0
1184,41.789574044,-87.79148047,1184.0
1185,41.693320271,-87.66919239,1185.0
1186,42.007227268,-87.686662013,1186.0
1187,41.854335843,-87.620125605,1187.0
1188,41.9581635365,-87.698372812,1188.0
